sender_id,receiver_id,amount,timestamp,is_fraud_transaction
783,669,442.4282681832731,2025-10-06 12:50:10.317880,1
848,273,988.6648519143898,2025-10-14 12:50:10.317880,1
585,476,733.850002583887,2025-09-27 12:50:10.317880,1
155,870,973.4596652650953,2025-10-14 12:50:10.317880,1
447,540,983.8969321713101,2025-10-16 12:50:10.317880,1
980,839,475.94611274972954,2025-10-03 12:50:10.317880,1
361,113,974.4779217839791,2025-10-14 12:50:10.317880,1
61,586,476.4407556509585,2025-10-22 12:50:10.317880,1
799,108,307.9639248054774,2025-10-22 12:50:10.317880,1
358,614,759.0387259719496,2025-09-26 12:50:10.317880,1
687,312,691.2005758834631,2025-10-15 12:50:10.317880,1
41,878,345.2498055595795,2025-10-23 12:50:10.317880,1
996,912,892.0062541791069,2025-10-14 12:50:10.317880,1
804,270,977.9704915255509,2025-10-04 12:50:10.317880,1
314,506,593.1944312221297,2025-10-19 12:50:10.317880,1
684,986,544.1012230007136,2025-10-15 12:50:10.317880,1
889,526,473.1726631630046,2025-10-21 12:50:10.317880,1
979,1005,587.7173186922821,2025-10-20 12:50:10.317880,1
685,2,905.799030887606,2025-10-17 12:50:10.317880,1
852,463,427.956283879859,2025-10-03 12:50:10.317880,1
361,589,461.3265692666882,2025-10-11 12:50:10.317880,1
867,748,599.8291092232075,2025-10-02 12:50:10.317880,1
447,479,604.1208806823545,2025-10-12 12:50:10.317880,1
685,836,558.8304854482149,2025-09-30 12:50:10.317880,1
838,733,574.1272881599043,2025-10-12 12:50:10.317880,1
867,622,314.3106051549978,2025-10-20 12:50:10.317880,1
996,512,864.9371489746965,2025-10-10 12:50:10.317880,1
570,844,725.7045564903145,2025-10-03 12:50:10.317880,1
81,312,685.2763862812836,2025-10-12 12:50:10.317880,1
415,943,606.7866867725397,2025-10-20 12:50:10.317880,1
979,83,903.1085241198112,2025-10-07 12:50:10.317880,1
371,85,251.9812362116294,2025-10-07 12:50:10.317880,1
684,414,760.0901763757166,2025-10-23 12:50:10.317880,1
521,986,699.6000105731983,2025-09-28 12:50:10.317880,1
478,832,949.0056766793011,2025-10-11 12:50:10.317880,1
1009,634,361.16906475217496,2025-10-10 12:50:10.317880,1
680,662,999.6158688452962,2025-09-30 12:50:10.317880,1
415,524,813.6201741486058,2025-10-19 12:50:10.317880,1
61,886,489.41526475176477,2025-10-05 12:50:10.317880,1
61,481,350.72007964531963,2025-09-28 12:50:10.317880,1
447,382,257.3528596442919,2025-10-20 12:50:10.317880,1
349,351,473.18092720068375,2025-09-26 12:50:10.317880,1
867,588,241.48631361648683,2025-10-18 12:50:10.317880,1
784,682,265.36551852785357,2025-10-04 12:50:10.317880,1
848,703,367.4151101962718,2025-10-17 12:50:10.317880,1
521,873,709.9408763320163,2025-10-13 12:50:10.317880,1
357,205,596.2060157227382,2025-10-10 12:50:10.317880,1
513,240,921.4963046519279,2025-10-14 12:50:10.317880,1
807,647,999.7679967298596,2025-10-09 12:50:10.317880,1
685,352,744.4093517737243,2025-10-10 12:50:10.317880,1
784,921,844.3373920222908,2025-10-23 12:50:10.317880,1
807,82,173.46521851514143,2025-10-17 12:50:10.317880,1
585,337,680.0785170920967,2025-10-14 12:50:10.317880,1
685,67,896.747043327807,2025-10-19 12:50:10.317880,1
874,154,285.50809963765414,2025-10-12 12:50:10.317880,1
680,508,508.45754921719055,2025-10-05 12:50:10.317880,1
684,8,335.92711453733,2025-10-12 12:50:10.317880,1
29,839,693.4903407268035,2025-09-26 12:50:10.317880,1
783,420,444.0428891315022,2025-10-11 12:50:10.317880,1
471,379,918.9644180980385,2025-10-14 12:50:10.317880,1
433,717,271.61983940351445,2025-09-26 12:50:10.317880,1
102,175,581.0860972772296,2025-09-28 12:50:10.317880,1
102,914,225.58205847393435,2025-10-16 12:50:10.317880,1
909,971,439.95655946535203,2025-10-20 12:50:10.317880,1
804,300,385.7777675212366,2025-10-18 12:50:10.317880,1
687,439,932.8733951785852,2025-09-29 12:50:10.317880,1
560,989,632.2892265813638,2025-09-28 12:50:10.317880,1
314,222,482.3471068068232,2025-10-17 12:50:10.317880,1
457,469,315.0303271912651,2025-10-24 12:50:10.317880,1
513,442,433.8655580399757,2025-10-10 12:50:10.317880,1
807,191,996.7083259266545,2025-10-12 12:50:10.317880,1
71,623,287.5698304633332,2025-10-01 12:50:10.317880,1
685,916,301.23728121078227,2025-10-21 12:50:10.317880,1
909,300,831.0772785697715,2025-10-04 12:50:10.317880,1
71,603,488.0589763215492,2025-09-30 12:50:10.317880,1
874,23,516.7724161085441,2025-10-03 12:50:10.317880,1
358,637,344.96067322644865,2025-10-21 12:50:10.317880,1
81,579,474.2286192867834,2025-09-30 12:50:10.317880,1
889,617,771.1348161490391,2025-10-19 12:50:10.317880,1
433,636,750.5028744903918,2025-10-01 12:50:10.317880,1
378,53,547.08443641165,2025-09-29 12:50:10.317880,1
521,591,895.2584386244382,2025-10-16 12:50:10.317880,1
314,629,535.2690267463897,2025-10-03 12:50:10.317880,1
214,847,474.41536855851655,2025-10-08 12:50:10.317880,1
415,709,916.1073880203176,2025-10-05 12:50:10.317880,1
945,245,839.1564979450278,2025-10-22 12:50:10.317880,1
478,469,763.6116531104977,2025-10-15 12:50:10.317880,1
433,761,735.685898802123,2025-10-13 12:50:10.317880,1
457,826,228.2940571942386,2025-09-25 12:50:10.317880,1
268,589,370.6562740422074,2025-10-17 12:50:10.317880,1
447,840,146.39298224654658,2025-10-21 12:50:10.317880,1
214,453,553.1660508713627,2025-10-11 12:50:10.317880,1
979,667,698.0248549341654,2025-10-03 12:50:10.317880,1
874,13,129.22524984904976,2025-10-03 12:50:10.317880,1
689,973,394.33614765784415,2025-10-08 12:50:10.317880,1
754,260,748.1161326078155,2025-10-12 12:50:10.317880,1
314,287,438.53072567496247,2025-10-15 12:50:10.317880,1
65,133,393.05178029817586,2025-10-23 12:50:10.317880,1
314,677,995.3450308708063,2025-09-30 12:50:10.317880,1
361,84,836.8585715392121,2025-10-02 12:50:10.317880,1
81,6,387.4236315267176,2025-10-10 12:50:10.317880,1
371,617,752.4828680325485,2025-10-11 12:50:10.317880,1
560,489,715.061992558737,2025-10-08 12:50:10.317880,1
838,381,860.6556694744733,2025-10-17 12:50:10.317880,1
689,468,406.96312205775007,2025-10-01 12:50:10.317880,1
689,278,710.7762574652897,2025-09-30 12:50:10.317880,1
513,301,710.0155936974023,2025-10-19 12:50:10.317880,1
433,559,237.18969512174763,2025-10-12 12:50:10.317880,1
804,124,478.07428656261806,2025-10-24 12:50:10.317880,1
81,381,252.37848586029756,2025-09-25 12:50:10.328083,1
838,678,426.02202540599785,2025-09-29 12:50:10.328083,1
314,70,927.7785059299505,2025-10-18 12:50:10.328083,1
996,462,548.6880024217176,2025-10-06 12:50:10.328083,1
265,174,357.81947147694365,2025-10-11 12:50:10.328083,1
471,323,887.4331037060844,2025-10-21 12:50:10.328083,1
979,286,251.55840615172752,2025-09-27 12:50:10.328083,1
371,630,803.1364587882728,2025-10-22 12:50:10.328083,1
521,892,618.3397542971626,2025-09-28 12:50:10.328083,1
799,490,258.10869855964836,2025-09-27 12:50:10.328083,1
65,902,613.0131715452396,2025-09-30 12:50:10.328083,1
44,322,288.50234022024387,2025-10-14 12:50:10.328083,1
232,298,567.4451483619802,2025-10-11 12:50:10.328083,1
1009,641,989.7266540697709,2025-10-13 12:50:10.328083,1
850,695,582.7663995483474,2025-10-23 12:50:10.328083,1
856,419,231.02770778174698,2025-09-28 12:50:10.328083,1
371,152,576.942783973014,2025-10-22 12:50:10.328083,1
799,266,988.7884989303165,2025-09-27 12:50:10.328083,1
852,604,982.8282267669184,2025-09-27 12:50:10.328083,1
102,32,372.2891400637777,2025-09-25 12:50:10.328083,1
61,410,105.9925045619606,2025-10-10 12:50:10.328083,1
996,480,826.987129087219,2025-10-13 12:50:10.328083,1
415,9,338.30863685307554,2025-09-28 12:50:10.328083,1
900,977,721.8370078070683,2025-10-01 12:50:10.328083,1
447,1007,898.8157396527727,2025-10-17 12:50:10.328083,1
433,117,229.51488260505718,2025-09-30 12:50:10.328083,1
560,439,837.131546264301,2025-10-19 12:50:10.328083,1
457,135,906.6682007118211,2025-09-25 12:50:10.328083,1
980,782,877.7414457553027,2025-10-18 12:50:10.328083,1
513,13,558.7615451640028,2025-10-24 12:50:10.328083,1
232,914,266.7437130628647,2025-10-15 12:50:10.328083,1
979,132,182.2925468830382,2025-10-15 12:50:10.328083,1
314,145,797.533299017788,2025-10-19 12:50:10.328083,1
687,402,151.20148994001036,2025-10-09 12:50:10.328083,1
1009,66,668.3378991470163,2025-10-06 12:50:10.328083,1
291,981,122.12787823013339,2025-09-28 12:50:10.328083,1
685,118,715.2718454336637,2025-10-13 12:50:10.328083,1
850,904,112.24905111727821,2025-10-22 12:50:10.328083,1
585,787,710.4118318840301,2025-10-24 12:50:10.328083,1
996,892,911.4227246358051,2025-10-01 12:50:10.328083,1
980,806,802.5536956998423,2025-09-26 12:50:10.328083,1
804,940,229.25110847669876,2025-10-21 12:50:10.328083,1
415,51,390.66088954114474,2025-10-24 12:50:10.328083,1
65,605,905.3620374573875,2025-09-26 12:50:10.328083,1
560,115,440.854514478125,2025-10-07 12:50:10.328083,1
754,194,741.0698659785786,2025-10-08 12:50:10.328083,1
29,184,514.1567674307485,2025-10-09 12:50:10.328083,1
471,326,901.4316092137909,2025-10-08 12:50:10.328083,1
478,565,702.5810384176002,2025-10-02 12:50:10.328083,1
900,206,314.5206334341657,2025-10-17 12:50:10.328083,1
433,617,515.2713682182539,2025-10-08 12:50:10.328083,1
232,953,533.493663049007,2025-10-09 12:50:10.328083,1
314,164,393.5818288383317,2025-10-11 12:50:10.328083,1
268,254,111.87167472020064,2025-09-30 12:50:10.328083,1
560,669,771.7862375213755,2025-10-11 12:50:10.328083,1
314,59,649.1164133542926,2025-09-25 12:50:10.328083,1
214,545,703.6894625629626,2025-10-17 12:50:10.328083,1
856,994,787.3415215337478,2025-09-30 12:50:10.328083,1
689,475,615.2747952356585,2025-09-30 12:50:10.328083,1
848,258,387.5683860114129,2025-09-28 12:50:10.328083,1
762,241,922.9243996060937,2025-09-29 12:50:10.328083,1
29,325,176.0333635930099,2025-10-02 12:50:10.328083,1
204,229,651.3262850966304,2025-10-23 12:50:10.328083,1
838,153,454.973627490344,2025-10-03 12:50:10.328083,1
265,551,322.7775542245032,2025-09-26 12:50:10.328083,1
291,933,649.8228400008397,2025-10-03 12:50:10.328083,1
155,391,327.3192473865772,2025-10-11 12:50:10.328083,1
447,385,463.7162657252275,2025-10-18 12:50:10.328083,1
762,904,127.4330763067313,2025-10-15 12:50:10.328083,1
358,162,871.7479653350551,2025-10-22 12:50:10.328083,1
214,564,696.8221510476956,2025-10-03 12:50:10.328083,1
519,563,249.82555004198858,2025-10-13 12:50:10.328083,1
784,245,158.3029050938706,2025-10-15 12:50:10.328083,1
867,916,854.1365768756223,2025-09-28 12:50:10.328083,1
447,123,803.4002513966813,2025-10-02 12:50:10.328083,1
371,719,933.1015241896015,2025-10-02 12:50:10.328083,1
521,613,879.7040972096294,2025-10-21 12:50:10.328083,1
687,151,535.4156860136521,2025-10-21 12:50:10.328083,1
883,749,278.1710371709599,2025-09-28 12:50:10.328083,1
867,563,161.2452703896745,2025-10-07 12:50:10.328083,1
585,256,424.3919729426294,2025-10-03 12:50:10.328083,1
41,189,165.5231942203655,2025-10-24 12:50:10.328083,1
457,238,185.7065262768876,2025-10-14 12:50:10.328083,1
900,947,538.6848579175313,2025-10-10 12:50:10.328083,1
265,595,601.9810746286962,2025-10-01 12:50:10.328083,1
204,317,995.8241264396598,2025-10-16 12:50:10.328083,1
848,208,814.1836991164508,2025-10-19 12:50:10.328083,1
799,620,473.9913959117937,2025-10-24 12:50:10.328083,1
102,79,359.4775672692347,2025-10-05 12:50:10.328083,1
799,755,552.3443178940536,2025-10-20 12:50:10.328083,1
214,143,790.5485039995589,2025-10-17 12:50:10.328083,1
415,711,327.5512095328797,2025-10-02 12:50:10.328083,1
527,440,207.44010712037488,2025-10-17 12:50:10.328083,1
856,431,415.6437774510698,2025-10-21 12:50:10.328083,1
1009,305,631.0898479710971,2025-10-20 12:50:10.328083,1
478,467,621.1925498947267,2025-09-30 12:50:10.328083,1
361,288,890.7715606274478,2025-10-13 12:50:10.328083,1
81,461,780.2133289480087,2025-10-08 12:50:10.328083,1
996,383,649.7171989618707,2025-10-09 12:50:10.328083,1
900,393,181.28371002393976,2025-09-30 12:50:10.328083,1
513,972,805.8855021175569,2025-10-13 12:50:10.328083,1
478,395,396.4101352093789,2025-10-23 12:50:10.328083,1
61,233,442.2186652468869,2025-09-27 12:50:10.328083,1
807,390,828.8236980760705,2025-09-25 12:50:10.328083,1
291,42,260.2664903030984,2025-10-22 12:50:10.328083,1
1009,4,491.27777905129346,2025-10-08 12:50:10.328083,1
102,429,873.7594974763609,2025-10-24 12:50:10.328083,1
979,83,494.83994504433383,2025-09-26 12:50:10.328083,1
291,932,882.8132284304469,2025-10-07 12:50:10.328083,1
867,422,316.7601763847273,2025-10-20 12:50:10.328083,1
762,46,228.7380618976118,2025-09-26 12:50:10.328083,1
807,927,797.6146089928433,2025-10-22 12:50:10.328083,1
684,473,633.2289739414815,2025-10-10 12:50:10.328083,1
889,405,931.8733203603581,2025-10-02 12:50:10.328083,1
433,112,642.8436800044352,2025-10-23 12:50:10.328083,1
783,871,467.1614269397797,2025-10-08 12:50:10.328083,1
783,620,404.1205455722645,2025-10-22 12:50:10.328083,1
783,937,264.174624391026,2025-10-06 12:50:10.328083,1
457,1004,677.7622223037573,2025-10-10 12:50:10.328083,1
513,105,713.1402211251575,2025-10-22 12:50:10.328083,1
874,264,264.0755283185905,2025-10-17 12:50:10.328083,1
155,202,760.4281002213003,2025-10-08 12:50:10.328083,1
848,165,292.2923733546427,2025-10-21 12:50:10.328083,1
856,805,420.4207485422797,2025-10-17 12:50:10.328083,1
867,549,367.8589450926942,2025-10-11 12:50:10.328083,1
457,575,386.1115559735121,2025-10-09 12:50:10.328083,1
29,87,620.0159272737866,2025-10-06 12:50:10.328083,1
807,62,650.5032698712113,2025-09-25 12:50:10.328083,1
979,616,875.380082191382,2025-10-06 12:50:10.328083,1
71,190,178.5510770791323,2025-10-06 12:50:10.328083,1
807,836,367.13319430324225,2025-10-10 12:50:10.328083,1
358,414,815.4254495440925,2025-09-28 12:50:10.328083,1
204,376,630.3399503325717,2025-10-23 12:50:10.328083,1
471,255,809.404967440454,2025-09-25 12:50:10.328083,1
155,599,364.9498202602964,2025-10-14 12:50:10.328083,1
291,396,332.64477687233546,2025-09-27 12:50:10.328083,1
349,652,231.06377802457268,2025-10-12 12:50:10.328083,1
357,655,580.8107458390982,2025-10-15 12:50:10.328083,1
560,45,364.0019358798442,2025-10-07 12:50:10.328083,1
521,661,912.342414482335,2025-10-24 12:50:10.328083,1
81,770,623.0725182833132,2025-10-16 12:50:10.328083,1
361,270,510.29874238605885,2025-10-16 12:50:10.328083,1
378,761,123.55883571913445,2025-10-13 12:50:10.328083,1
349,968,747.462699834727,2025-10-15 12:50:10.328083,1
909,485,825.7891177905917,2025-10-08 12:50:10.328083,1
852,222,301.8583865346503,2025-10-15 12:50:10.328083,1
61,839,513.263663364084,2025-10-24 12:50:10.328083,1
570,30,286.91784438587354,2025-09-28 12:50:10.328083,1
980,458,585.6590678366257,2025-09-25 12:50:10.328083,1
268,977,323.89100280210926,2025-10-20 12:50:10.328083,1
65,876,714.1254700112335,2025-10-05 12:50:10.328083,1
685,442,472.44581764158755,2025-10-14 12:50:10.328083,1
585,38,536.5771643693871,2025-10-07 12:50:10.328083,1
29,255,886.8948525913229,2025-09-30 12:50:10.328083,1
457,715,501.5373809229784,2025-10-06 12:50:10.328083,1
457,652,520.4083837670121,2025-10-08 12:50:10.328083,1
852,730,101.90474479760547,2025-10-05 12:50:10.328083,1
102,414,316.81678708521883,2025-10-02 12:50:10.328083,1
41,98,290.6629539159901,2025-10-15 12:50:10.328083,1
371,825,594.368858514131,2025-10-20 12:50:10.328083,1
265,43,165.18374972241872,2025-10-02 12:50:10.328083,1
527,953,493.5111993152468,2025-10-18 12:50:10.338254,1
314,834,757.7458554606068,2025-09-28 12:50:10.338254,1
856,665,421.1402657282011,2025-10-16 12:50:10.338254,1
799,781,301.0562399037917,2025-10-05 12:50:10.338254,1
415,1004,638.3328269419035,2025-10-21 12:50:10.338254,1
527,576,200.7698992685711,2025-10-19 12:50:10.338254,1
265,300,483.83333527099865,2025-10-16 12:50:10.338254,1
807,303,508.456336656493,2025-10-03 12:50:10.338254,1
807,345,692.6596835607824,2025-10-14 12:50:10.338254,1
61,678,214.4222595926057,2025-09-28 12:50:10.338254,1
204,399,418.18069319548886,2025-10-08 12:50:10.338254,1
214,740,703.4072630772989,2025-10-21 12:50:10.338254,1
684,966,515.2277568341028,2025-10-04 12:50:10.338254,1
570,828,311.07624097680923,2025-09-27 12:50:10.338254,1
874,708,732.3690738491242,2025-10-01 12:50:10.338254,1
155,116,598.5723193094916,2025-10-19 12:50:10.338254,1
519,465,626.2099057198868,2025-10-04 12:50:10.338254,1
71,147,841.3138641261646,2025-10-06 12:50:10.338254,1
478,280,365.73289777521654,2025-10-04 12:50:10.338254,1
513,753,224.87716934489174,2025-10-21 12:50:10.338254,1
214,550,364.43900822602296,2025-10-12 12:50:10.338254,1
457,103,319.310087221946,2025-10-12 12:50:10.338254,1
204,37,646.35461210368,2025-10-21 12:50:10.338254,1
232,198,732.8281543231208,2025-10-12 12:50:10.338254,1
471,597,996.2637390433068,2025-10-22 12:50:10.338254,1
29,601,470.09917173816643,2025-10-10 12:50:10.338254,1
838,332,962.7694836100641,2025-10-21 12:50:10.338254,1
560,628,580.1824004217167,2025-10-16 12:50:10.338254,1
71,533,611.2011612708716,2025-09-25 12:50:10.338254,1
804,79,671.2559027711756,2025-10-15 12:50:10.338254,1
680,80,546.6568739252184,2025-10-24 12:50:10.338254,1
457,796,892.4674104447885,2025-10-17 12:50:10.338254,1
291,646,943.8542193568618,2025-10-09 12:50:10.338254,1
357,686,524.9733157817891,2025-10-11 12:50:10.338254,1
357,741,332.94763402155013,2025-10-24 12:50:10.338254,1
358,367,166.41117999208086,2025-09-25 12:50:10.338254,1
945,778,431.1152373037189,2025-10-13 12:50:10.338254,1
519,152,101.11628296023257,2025-10-06 12:50:10.338254,1
807,27,990.0965257040656,2025-10-05 12:50:10.338254,1
265,448,427.5313270627761,2025-10-21 12:50:10.338254,1
980,508,592.44688934068,2025-10-24 12:50:10.338254,1
909,463,216.4971083844836,2025-10-16 12:50:10.338254,1
265,152,499.8399709003946,2025-09-29 12:50:10.338254,1
433,711,146.50111274032656,2025-10-13 12:50:10.338254,1
754,999,884.1927842716648,2025-10-14 12:50:10.338254,1
102,870,809.949610387336,2025-10-23 12:50:10.338254,1
291,25,499.1729604463642,2025-10-07 12:50:10.338254,1
889,46,715.7273172984897,2025-10-12 12:50:10.338254,1
1009,142,140.41354532860765,2025-10-07 12:50:10.338254,1
44,991,424.50096025019855,2025-10-07 12:50:10.338254,1
232,125,838.0465952044622,2025-10-12 12:50:10.338254,1
61,772,682.8966023350581,2025-10-02 12:50:10.338254,1
754,725,267.5014341648405,2025-09-30 12:50:10.338254,1
513,243,227.3608967143694,2025-10-04 12:50:10.338254,1
689,138,711.9009864618434,2025-09-29 12:50:10.338254,1
44,531,388.1133472853075,2025-10-01 12:50:10.338254,1
687,74,730.19090728547,2025-10-23 12:50:10.338254,1
232,231,214.7399232688087,2025-10-05 12:50:10.338254,1
867,178,269.30591270103275,2025-10-19 12:50:10.338254,1
560,612,162.00828245684846,2025-09-28 12:50:10.338254,1
519,1004,786.025091436143,2025-09-30 12:50:10.338254,1
1009,955,891.9762234135404,2025-10-16 12:50:10.338254,1
358,1000,112.11436895806273,2025-10-24 12:50:10.338254,1
433,96,547.4891000429716,2025-09-25 12:50:10.338254,1
521,558,133.6411806891938,2025-10-17 12:50:10.338254,1
371,991,557.9558118131015,2025-10-17 12:50:10.338254,1
883,675,405.1419662093047,2025-09-26 12:50:10.338254,1
689,1005,236.46620685590145,2025-10-06 12:50:10.338254,1
889,133,967.6642393469365,2025-10-18 12:50:10.338254,1
371,965,430.3059690695978,2025-09-29 12:50:10.338254,1
838,171,166.7630330040572,2025-10-22 12:50:10.338254,1
232,73,931.620002407476,2025-10-23 12:50:10.338254,1
979,935,859.7708951182451,2025-10-11 12:50:10.338254,1
314,594,578.2454639199914,2025-10-11 12:50:10.338254,1
314,302,454.76465051378364,2025-10-18 12:50:10.338254,1
513,756,791.477282979482,2025-10-05 12:50:10.338254,1
560,858,879.5188653939789,2025-10-11 12:50:10.338254,1
585,134,240.97477522233203,2025-10-10 12:50:10.338254,1
852,453,351.5269738731942,2025-10-24 12:50:10.338254,1
415,536,813.1608907090126,2025-10-18 12:50:10.338254,1
433,304,215.6541212052682,2025-10-09 12:50:10.338254,1
447,981,483.8690452459353,2025-10-17 12:50:10.338254,1
155,140,496.95395847664787,2025-10-13 12:50:10.338254,1
799,735,952.6761727783851,2025-09-26 12:50:10.338254,1
527,735,553.4852980408,2025-10-22 12:50:10.338254,1
850,888,363.7161374030679,2025-10-07 12:50:10.338254,1
867,854,923.3742548138983,2025-09-29 12:50:10.338254,1
65,640,376.9824556650707,2025-10-13 12:50:10.338254,1
680,250,467.82789996827535,2025-10-08 12:50:10.338254,1
856,734,171.25081361684016,2025-10-15 12:50:10.338254,1
41,720,352.34203644565355,2025-09-27 12:50:10.338254,1
268,580,798.5429186863403,2025-09-28 12:50:10.338254,1
689,242,159.56182098989547,2025-10-01 12:50:10.338254,1
848,904,283.0930813360592,2025-10-16 12:50:10.338254,1
41,254,815.7077346237156,2025-10-22 12:50:10.338254,1
754,805,553.9162414249769,2025-10-03 12:50:10.338254,1
265,35,653.7753486669174,2025-09-29 12:50:10.338254,1
314,957,347.99704731738063,2025-10-02 12:50:10.338254,1
883,463,506.6959957621514,2025-09-26 12:50:10.338254,1
848,49,958.436921656342,2025-10-02 12:50:10.338254,1
521,407,994.1655086289888,2025-10-12 12:50:10.338254,1
447,386,287.53827837210656,2025-10-13 12:50:10.338254,1
687,441,945.7893336050626,2025-10-24 12:50:10.338254,1
909,681,558.0322625219137,2025-09-25 12:50:10.338254,1
979,258,407.38352210028336,2025-10-02 12:50:10.338254,1
687,769,641.3369209451038,2025-10-08 12:50:10.338254,1
807,991,835.4209231985517,2025-10-11 12:50:10.338254,1
856,299,701.5618071907235,2025-10-16 12:50:10.338254,1
371,760,479.61760914014155,2025-10-22 12:50:10.338254,1
513,986,764.0011231794457,2025-10-22 12:50:10.338254,1
378,391,472.04175942140193,2025-10-20 12:50:10.338254,1
102,164,359.2526964367805,2025-10-02 12:50:10.338254,1
155,836,126.25359000895122,2025-10-20 12:50:10.338254,1
478,121,161.63403071776042,2025-10-11 12:50:10.338254,1
585,84,446.98219135307244,2025-10-12 12:50:10.338254,1
754,604,563.2906929527791,2025-10-18 12:50:10.338254,1
784,470,102.50428552373808,2025-09-26 12:50:10.338254,1
838,703,411.33383128725137,2025-10-19 12:50:10.338254,1
65,681,434.6929619374754,2025-09-29 12:50:10.338254,1
850,264,586.5298233754784,2025-10-15 12:50:10.338254,1
856,231,595.5549534502047,2025-10-11 12:50:10.338254,1
214,724,939.4279595302794,2025-10-06 12:50:10.338254,1
684,978,100.33922994249197,2025-10-01 12:50:10.338254,1
232,375,541.6934802463797,2025-10-12 12:50:10.338254,1
61,860,333.09272063124456,2025-10-08 12:50:10.338254,1
358,789,451.6444057502533,2025-09-28 12:50:10.338254,1
754,652,632.1070575101425,2025-10-14 12:50:10.338254,1
900,927,341.4533941240293,2025-09-26 12:50:10.338254,1
680,970,412.11315557934756,2025-09-30 12:50:10.338254,1
268,724,160.60734719220235,2025-09-29 12:50:10.338254,1
1009,490,750.9164159277851,2025-10-08 12:50:10.338254,1
102,83,652.3674900692896,2025-09-30 12:50:10.338254,1
852,502,191.88455568248017,2025-09-26 12:50:10.338254,1
361,557,486.1994318623093,2025-10-20 12:50:10.338254,1
585,884,815.4696494546789,2025-10-23 12:50:10.338254,1
521,364,358.5266052580617,2025-09-26 12:50:10.338254,1
838,79,610.5515243445909,2025-10-05 12:50:10.338254,1
65,630,745.1381177232945,2025-10-21 12:50:10.338254,1
900,98,592.7252575056912,2025-10-09 12:50:10.338254,1
41,583,313.44194133216627,2025-10-21 12:50:10.338254,1
838,833,547.1712483060619,2025-10-09 12:50:10.338254,1
41,755,542.3970304923964,2025-10-17 12:50:10.338254,1
457,568,749.496608295363,2025-09-25 12:50:10.338254,1
447,633,586.4658455386059,2025-10-12 12:50:10.338254,1
349,55,686.4298483400304,2025-09-29 12:50:10.338254,1
900,993,315.2764521412451,2025-10-06 12:50:10.338254,1
585,819,477.82279624385615,2025-10-11 12:50:10.338254,1
102,802,840.1463594062652,2025-09-30 12:50:10.338254,1
560,503,311.3515001161663,2025-10-20 12:50:10.338254,1
61,469,551.9811966894591,2025-10-18 12:50:10.338254,1
685,973,431.30122447973093,2025-10-13 12:50:10.338254,1
687,699,842.3490374751652,2025-10-15 12:50:10.338254,1
61,540,610.1549829873717,2025-09-28 12:50:10.338254,1
61,671,854.938514838202,2025-10-07 12:50:10.348431,1
357,860,674.4233674286181,2025-10-22 12:50:10.348431,1
889,365,872.6910751514388,2025-10-02 12:50:10.348431,1
874,43,396.29532876426407,2025-10-01 12:50:10.348431,1
265,223,186.43596274819896,2025-10-01 12:50:10.348431,1
415,58,765.1474145353809,2025-10-23 12:50:10.348431,1
807,257,147.3305850690876,2025-10-01 12:50:10.348431,1
61,624,974.7303477060711,2025-10-09 12:50:10.348431,1
268,924,136.9054189754485,2025-10-01 12:50:10.348431,1
478,692,492.1095172160518,2025-10-05 12:50:10.348431,1
996,849,594.8572334621329,2025-10-12 12:50:10.348431,1
784,368,927.0087236579252,2025-10-02 12:50:10.348431,1
807,145,812.308644932319,2025-10-22 12:50:10.348431,1
519,423,302.8629967827519,2025-10-18 12:50:10.348431,1
361,534,653.1961226394588,2025-10-11 12:50:10.348431,1
41,408,259.1236582058965,2025-10-24 12:50:10.348431,1
980,658,623.4368525899852,2025-09-29 12:50:10.348431,1
291,139,179.6303143344072,2025-10-18 12:50:10.348431,1
848,306,312.0758295685806,2025-09-27 12:50:10.348431,1
762,884,844.0995118284026,2025-09-28 12:50:10.348431,1
980,758,430.51298576566757,2025-10-02 12:50:10.348431,1
684,774,400.52030991130215,2025-10-04 12:50:10.348431,1
570,944,823.7628411351462,2025-10-15 12:50:10.348431,1
358,864,443.19828567017987,2025-10-17 12:50:10.348431,1
232,440,357.4403030699837,2025-10-08 12:50:10.348431,1
519,512,511.4649560329935,2025-10-10 12:50:10.348431,1
856,971,139.4331232277828,2025-09-27 12:50:10.348431,1
883,293,952.181312262514,2025-10-17 12:50:10.348431,1
856,574,752.7814226164179,2025-10-13 12:50:10.348431,1
883,831,262.67358119044434,2025-10-06 12:50:10.348431,1
71,511,195.94789295663531,2025-10-24 12:50:10.348431,1
979,377,983.1777911728016,2025-10-05 12:50:10.348431,1
371,642,938.3425014616768,2025-10-22 12:50:10.348431,1
433,393,770.3063052067623,2025-10-08 12:50:10.348431,1
838,645,379.5499583978687,2025-09-25 12:50:10.348431,1
979,985,666.6874317138721,2025-10-15 12:50:10.348431,1
874,949,592.8661659231038,2025-10-09 12:50:10.348431,1
61,182,453.7511980526633,2025-10-03 12:50:10.348431,1
900,243,869.877530004168,2025-10-09 12:50:10.348431,1
415,89,519.5885584585797,2025-10-23 12:50:10.348431,1
856,91,296.0014114100667,2025-10-02 12:50:10.348431,1
204,861,793.4412651143276,2025-10-18 12:50:10.348431,1
447,151,554.0516436617818,2025-10-15 12:50:10.348431,1
